"username","tweetcreatedts","tweet"
"thvwe","2022-05-22 14:30:40","gila kalo ky gini gue makin gamau sekolah offline"
"asmeramera","2022-05-22 14:07:39","@childepuncak Sekolah ya? Semangat kiki wkwkwk udah gak ada cororong, aku aja dah dari seminggu yang lalu udah mulai full kuliah offline"
"danzthepublic","2022-05-22 14:07:21","@A_ChristyJKT48 Cieee udah sekolah offline, semangatt sekolah offline nya christy"
"jjakeyc","2022-05-22 13:55:56","kenapa ya, aku klo sekolah offline males mulu.. tpi klo skolah online justru ambis"
"bwobul","2022-05-22 13:48:41","@dynorawz HEHEHEHE SAMAA justru krn sekolah udah offline gada online samsek jadi susah buat buka stan twt 😢😢😢 KANGEN JUGA HUFR GMN GEBRAKAN KAK ICHANNYA AKHIR AKHIR INI????"
"jnkmlk1","2022-05-22 13:32:01","kamu kalo makan siomay team yang pake campuran kaya kubis, kentang, paria atau team siomay nya aja ni?
masih kegiatan kah? habis kegiatan entar langsung istirahat ya jangan begadang biar besok sekolah offline nya kaga telat wkwkwk @A_ChristyJKT48 #ChriStory"
"xenephoria","2022-05-22 13:25:19","@itspiraazz @fauzanalrasyid Banyak beban tugas, ulangan offline, pulang sekolah capek"
"panggilshelaaja","2022-05-22 13:23:45","@A_ChristyJKT48 pasti bakal seru dek, semangat sekolah offline nya dedek😻"
"arshel_official","2022-05-22 13:17:17","@A_ChristyJKT48 open joki sekolah offline, dm aja 😌"
"RahmaChristyzer","2022-05-22 13:15:29","@A_ChristyJKT48 Semangat sekolah offline nya angel"
"WirPut24","2022-05-22 13:13:29","@A_ChristyJKT48 waahhh.. asikk dongg.. sekolah Offline lagii.. udah normal lagii yaa.. 😁😁GudLuckk Kristii.."
"RizkyBeben28","2022-05-22 13:12:24","@A_ChristyJKT48 Wedeh semangat njel, seru banget tau sekolah offline"
"nadilaristanto_","2022-05-22 13:11:51","@A_ChristyJKT48 Enak dong, mending sekolah offline, ketimbang sekolah online"
"alvent_chandra_","2022-05-22 13:11:01","@A_ChristyJKT48 Sama woey toyy males bangett sekolah offline 😔 tapi kamu harus tetep semangattt"
"chelweirdos","2022-05-22 13:10:58","@A_ChristyJKT48 selamat enjel, semangat! enak tau sekolah offline"
"dprtmas","2022-05-22 13:10:56","@A_ChristyJKT48 Semangat nona
Seru tau sekolah offline 😁"
"A_ChristyJKT48","2022-05-22 13:10:09","besok aku ud harus sekolah offline 😱 wml"
"dailymoment95","2022-05-22 12:56:38","Pengen beli laptop tapi laptop yg sekarang masih bisa dipake cuman agak lama aja :”
Make laptop sekarang juga jarang, paling akhir semester aja. Sekolah juga udah mulai offline."
"kookgyuu","2022-05-22 11:49:16","@convomf besok gw ulangan sekolah anjjr mana offline lagi adohh"
"xxsunny___","2022-05-22 11:31:40","siapa yang sekolah/kuliah nya udah offline? Cung☝"
"byharuncuk","2022-05-22 11:17:54","@schfess Tpi ttp ke sekolah ya, caranya online pakek aplikasi tpi tetep offline, harus hadir"
"changyoonmeong","2022-05-22 11:16:41","dulu ngebayangin klo sma di sekolah yg sekarang balik sekolah sekali2 iseng main ke mall yg deket sekolah sekalian nonton

tapi skrng pas udh offline balik sekolah rasanya cuma mau pulang &amp; tidur 💀"
"bisambiss","2022-05-22 10:54:45","@Askrlfess halo kakk kebetulan sekolah aku bakal ngadain pensi offline tanggal 24 juni yang gs nya tulus dan masih ada yang lain nihh kak, kalau berminat atau mau tanya tanya bisa dm aku yaa kak 😁 https://t.co/FYPCrqPdgc"
"stynitz","2022-05-22 10:28:40","gue seneng banget sih sebenernya bisa sibuk sama sekolah offline, kerkom, jajan main"
"convomf","2022-05-22 10:25:11","💭 masuk sekolah ga tau apa apa, tbtb uas nya offline 😭😭😭😭😭"
"jeulpaf","2022-05-22 09:09:33","Karna lama ga sekolah, aku baru inget gapunya ransel😭 harus bli inimah ntar kalo dah mulai offline gimana"
"soonweo","2022-05-22 08:52:10","bayangin lo sekolah 2 tahun online tb tb PATnya offline alias ntar ngang ngong ngang ngong😊"
"JUALAN_BASE","2022-05-22 07:21:23","Yang udah mulai sekolah/kuliah/kerja offline pasti butuh banget flashdisk ✨ flashdisk sandisk 32 gb new 35k aja nih, harga pasarannya 50k ke atas lho. Bisa langsung CO di syopi 😃 JB https://t.co/L8CaKsIsfK"
"vifichan","2022-05-22 07:02:06","😭😭
Lapo pas kebagian aku sekolah wis tatap muka 100%

Meski pernah ngerasakne kuliah offline. Tapi rasa pd ku wis menurun ra koyok mbiyen dan saiki maleh akeh introvert e😭😭 https://t.co/sTIwUfJh8j"
"bamgyuwie","2022-05-22 06:24:16","@sbtcon karena udh pada keluar lagi? mksdnya kuliah, kerja, sekolah udh offline mungkin ga sempat ngurus lagi karna sibuk"
"kissuday","2022-05-22 04:26:49","Jujur hutang puasa ku 1 hari lagi anjir, besok sekolah offline kagok gak sih kalo di nanti nanti gas aja lah besok walaupun menguji iman liat jajanan sekolah😭"
"convomf","2022-05-22 03:25:04","💙 cung yg PAT nya offline di sekolah😥☝🏻☝🏻"
"crlychan_","2022-05-22 03:12:50","pliss ayolah masa gua sekolah 3 tahun kagak pernah ngerasain pensi offline sekolah sendiri, sumpah di babuin gpp deh 😔😔"
"yhwangeji","2022-05-22 02:33:13","@convomfs gue dulu kalo mau mulai sekolah offline selalu kyk gini, udah terbiasa online terus blm beradaptasi sama tempat baru, org baru sama suasana baru jadi kyk gelisah bgt, tapi skrg udah enggak, malah seneng bgt kalo offline, gue gatau caranya gmn tapi gue ngerasa itu karna terbiasa"
"deyfrr","2022-05-22 02:33:08","Percayalah aku seneng anak sekolah udh offline. Tp aku sebel kalian bikin macet dekkkkk mana pada kaga pake helm trs nunggu2an sm temen2nya yaampunnn aku rasanya pgn marah tp dlu aku jg gt 😭 akuni plg kerja dah capek dek huhuhu tolong lah"
"bukanshashaa","2022-05-22 02:30:27","@convomfs aku juga gini semenjak sekolah offline sampe sekarang, tp maaf ya aku gabisa kasi saran soalnya aku jg gatau cara ngatasinnya"
"notgimax","2022-05-22 02:23:31","ih klo skrg gue masih sekolah &amp; offline pasti tu gelang allobank ga gue copot sampe seminggu kedepan"
"annisast","2022-05-22 01:11:58","@mrshananto Kemarin pas teh Wina di Bandung aku bilang suamiku “aku belum semangat kerja deh, orang-orang masih liburan, ada yang di Bandung, Jogja, Singapur”.

Lalu menyadari LAH NGGAK LIBURAN KARENA ANAK UDAH SEKOLAH OFFLINE KAN 🤣 Piraku teu sakola demi liburannnn 🤣"
"sbyfess","2022-05-22 00:20:14","pagii -rek barangkali ada temen2 yg masih sekolah disini dan cari2 tempat bimbel untuk persiapan Tahun Ajaran Baru nanti.

boleh bgt jadiin Brain Academy Offline sebagai opsi. bisa tanya2 @senflouer_ untuk info harga, dll nya yaa👍🏻 matursuwunn https://t.co/tEHZtizD2r"
"Sseravillae","2022-05-21 20:22:41","Tapi itu cuma pas semester 1 pas semester 2 dan seterusnya aku nge stuck di ranking 17 terus 😭, aku cuma baru offline di sekolah itu beberapa bulan itupun masuknya gak full setiap hari (karena dibatasi 50%) sekarang dah mau lulus, dah wisuda juga tpi belum pengumuman kelulusan😅"
"newpttt","2022-05-21 16:54:43","@boahancuk Kalo dipikir pikir, aku awal kenal kpop uda level 2, terus puncaknya level 3 karna halu berlebihan yang akhirnya down, turun lagi level 2, dan kesibukan sekolah offline uda dateng akhirnya level 1
wah uda sejauh ini q melewatinya"
"chaeromark","2022-05-21 16:30:46","kuota gue masih sisa segini sampe jam 23.59, sayang kebuangnya banyak banget.. sebenernya gue di rumah pake wifi jd data seluler gk selalu dinyalain, tapi ttp butuh kuota buat pas sekolah offline https://t.co/rFpEmzJij6"
"Morelia480","2022-05-21 15:31:11","@jjeonghanieyo Tapi enakan offline sih materi lumayan bisa dimengerti meski capek banget pulang sekolah"
"rindoumie","2022-05-21 15:15:49","anjink ""murid2 yg membutuhkan perhatian khusus akan sekolah offline"" bye"
"royalstie","2022-05-21 15:05:06","📑 — 220521’s recap

like I said about 4 days ago(?) Kalo gue bakal bikin konten study progress, and here it is! Jadi hari ini gue sekolah offline dan sorenya langsung pergi ke sb buat ngerjain setengah homework gue yang udah mau numpukk.

Anw Happy satnight and rest well y’ll &lt;3 https://t.co/VahjqByAP7"
"fyexnine","2022-05-21 13:29:52","ketika panic attack kambuh pas udh mulai lagi sekolah offline, pasti ngelampiasinnya ke buku. it's okay yg penting ga ngerepotin orangg https://t.co/YRZnQZkJw5"
"sadsiex","2022-05-21 13:22:12","@ohmybeautybank Asli dah, aku beli ini offline nagih bgt sampe pengen ngoleksi, kesel knp ga dri jaman sekolah nemunya🙂"
"aquiverylove","2022-05-21 13:21:42","semenjak sekolah full day offline jadi ga sempet nge fangirl :("
"crayolastale","2022-05-21 12:59:17","@panekuks soalnya gue tau dia cuma berani di sosmed doang, pas sekolah offline dia liat gue aja lngsng lari 😭"
"1304folders","2022-05-21 12:41:54","yak mpls+acara sekolah offline"
"yoon2you","2022-05-21 12:24:16","gara"" sekolah offline jadi jarang bgt buka twt 🥹"
"graceforyou__","2022-05-21 10:40:39","@subschfess nnt tes nya dipilihin tempatnya nder, ada yg di kampus ada yg di sekolah tes nya offline"
"jeikeulvr","2022-05-21 10:38:33","@achxyy @rjyz10 cikarang kab bekasi kak, sekolah lain udah pada offline, sekolah ku doang yg belum huhu"
"statugm","2022-05-21 10:32:13","hueheueheueh study acc tp tiap hari kerjanya sekolah, tidur, nonton yt, tidur lagi. gaada tuh ceritanya belajar, paling kalo besokannya ulangan offline💀💀"
"astrophiIeist","2022-05-21 10:05:15","@yangdurjana wooowwww, syukur kalau udah ada perubahan, aamiin semoga nanti bisa bobo di bawah jam dua belas yaa. aku pas masih sekolah offline juga gitu, tidur diatas jam dua belas mulu, tapi syukur sekarang udah engga lagi. paling kalau jam segitu tuh kebangun"
"jeikeulvr","2022-05-21 09:11:42","oiyaaa disini ada gasi yg sekolah nya masih offline/daring???"
"teapatra","2022-05-21 08:05:28","Kangen sekolah offline sebelum thn 2019 :("
"hi_amell00","2022-05-21 07:54:13","Kasihan murid gw, yang lain udah dibolehin ortunya sekolah offline tapi dia harus stay dulu dirumah dan ikut kelas online :(("
"Jeyjie20","2022-05-21 07:44:42","@marklsyn @masalalujaemin @peuebb @judpiter PLSHHH INI WOII, GUE BARU SEHARI DENGERIN GLITCH MODE TRS BESOK NYA SEKOLAH OFFLINE EH TEMEN GUE NGERUSAK PENDENGARAN GUE JADI KAYA GITUUU"
"hcnsfs67","2022-06-05 23:48:32","PAT day 1🫶🏻
offline, pake tablet sekolah, doain yaa😭"
"haruysl","2022-06-05 23:30:51","ini yg pd PAT offline kh? pke kertas? atw daring di sekolah?"
"yiyakdocx","2022-06-05 22:44:49","@jeangiue gue kalo sekolah offline selama pandemi ini JARANG BGT mandi pagi mandinya magrib gitu pagi cuma sikat gigi sama cuci muka"
"taeatery","2022-06-05 22:41:23","sekolah gue baik bgt lu sekolah full offline tapi PAT full online dari rumah 😃😄"
"mowchaccino","2022-06-05 22:34:34","ANJING KOK SEKOLAH LAIN PADA WISUDA OFFLINE, ADA YG JALAN JALAN KE BALI JUGA"
"claudverse","2022-06-05 22:08:04","gud morning‼️
semangatt yaa kalian yang hari ini lagi PAT atau mau daftar PPDB atau yang sekolah offline/online, wish you luck and have a great monday🙆‍♀️"
"avocawhore","2022-06-05 17:35:58","ya setelah dua mingguan offline mah gue udah bisa ngebiasain diri lah ya, udah sering interact sama anak-anak sekolah. gue gak tau nih kalo si N lagi deket sama anak kelas kita, nah gue ngobrol sama si cowok yang lagi deket sama dia karena kita satu ruangan PAT"
"mandajiayou","2022-06-05 15:56:52","@harishalf Ada, sekarang sekolah udah offline"
"gufoozlewordie","2022-06-05 15:50:16","I want to dye my hair to full blonde so bad 😔. tapi masih sekolah mana offline lagi😤"
"roycotenkai","2022-06-05 14:43:33","@schfess Sistem cbt itu pake wifi lokal sekolah, nah wifi nya itu ga bisa buka web lain kecuali web ujian

Kayak dibuat offline :"")"
"feastcrows","2022-06-05 14:11:19","@beamingpup Sekolah udah offline lagi"
"ambisaja","2022-06-05 14:01:06","@nadnive Akuuuuu, harus skincarean dulu😭😭. Waktu PJJ biar kerasa sekolah offline"
"hyunsukstype","2022-06-05 13:33:54","@hrutoaw tp sekolah nya si dah offline cuma ujian doang"
"hyunsukstype","2022-06-05 13:29:33","sekolah lain dah ujian offline cm skolah ku yg ujian online"
"pixiegyu13","2022-06-05 12:54:15","@beowmgyu Dulu aku gini waktu sekolah offline karena emang panas banget tp skrng ya kalo mau aja wkwk"
"doyric","2022-06-05 12:47:25","Bisa ga si sekolah offline pas gua lulus aja???"
"Tuelicps","2022-06-05 12:42:51","@chemiolle YAKAANN, UDAH LAMA GA UJIAN OFFLINE DI SEKOLAH JADI DEG DEGAN BANGET 😭"
"minewithmine","2022-06-05 12:29:15","maaf ya aku kinda ia dan belum post saldo lagi, aku lagi ada ujian sekolah offline😭 mana setahun gangerti apa apa🥹🥲"
"Tuelicps","2022-06-05 12:29:02","@chemiolle HUHU MAKASII, SEMANGAT JUGAA YOBIEN! takut banget besok ujian kenaikannya offline di sekolah.. 2 TAHUN UJIANNYA ONLINE SOALNYA 😔😔"
"souInotfound","2022-06-05 12:06:51","ini sekolah udah offline 100% tapi masih aja ada info yang diumumin secara online"
"Elmi97Nugraha","2022-06-05 11:50:01","@shawtyhyzfr @masbiandisini @andreayudias @YogiManaLagi11 @tvindonesiawkwk Tapi kalo misal emang 1 tahun gak ikut pembelajaran, kenapa dari pihak sekolah gk datang buat nyari tau kenapa anak ini gak ikut pembelajaran bukan pas udah sekolah offline atau pas ujian malah diusir"
"Rafi9021_","2022-06-05 11:36:18","baguslah klo udh pulang, kirain bakal smpe malem lg.. semangats belajarnya detoyy @A_ChristyJKT48 🤗💙
weh udh sekolah offline masih ada tugas video jg? 😭
aku lg berdoa smg bsk ga meledak otaknya soalny bsk mapel mtk sm b ingg
sedangkan aku gabisa b ingg😭
#ChriStory"
"kenstudyy","2022-06-05 11:31:46","@kathleenalea pengennya sih gitu 😭😭 kemaren sekolah offline aja cuma 4 jam 🥲🥲"
"wonymoney","2022-06-05 11:06:32","Setting tempatnya di Toba dan aku sekolah di sana jadi ada beberapa lokasi yang rasanya gak asing dan rasanya nostalgia sewaktu masih sekolah di sana (walaupun cuman beberapa semester offline 😔)"
"ramadn93","2022-06-05 10:54:21","kalo sekarang misalnya mau sekolah, kuliah, kerja, masih online atau udah offline. udah bisa tatap muka lagi ya, ya semoga udah pada normal"
"elayneism","2022-06-05 10:46:42","ini sekolah ga ngotak bgt ganti kebijakan pat offline soal jadi 20 pg 10 essay, mana waktunya gaada penambahan samsek"
"not_urD","2022-06-05 10:43:47","ini seminggu sebelum sekolah mulai offline 2 minggu karena covid. taunya bablas sampe lulus 😭 kangen sc, mau ke yogya lagi😻😻😻 https://t.co/J8a5PZLXqn https://t.co/G9qohwfNka"
"mrsyaille","2022-06-05 10:18:25","hi moots, maaf bgt jarang updateee, udh mulai sekolah offline soalnyaaa, jadi jarang buka twitter 😔"
"andinirizkia_","2022-06-05 07:41:46","@bianlovesnana nyaman banget gasi onljne gitu :(
Aku yang udah sekolah offline dari april kayak ya ampun gakuat tsay. Mau balik online lagi 😭😭"
"saltedjaeramel","2022-06-05 07:19:27","@1414yaa iyaaa skrg sepi bgtt karna udah pda sekolah offline gasii☹️"
"willstillgrow","2022-06-05 07:02:47","@ohmybeautybank klo online store kurang tau nder, tp offline store ada yg jual kaya di toko perlengkapan pramuka gitu.. soalnya aku pas jaman sekolah sering beli sepatu gitu buat lomba paskib"
"ellen_trueblue","2022-06-05 06:32:58","@glrhn Diminta hasil antigen per 2 minggu aja susah dad, padahal mereka tau itu syarat kalau mau memasukkan anaknya ke kelas offline. Dari wajib test lab sampai dibolehkan tes mandiri (agar lebih murah juga). Tapi jalan2 lanjut terus, masuk sekolah jarang, improvement seadanya."
"anggi_uniench","2022-06-05 03:48:16","otw Muslimah BAWEL haha

mau ke Al Azhar, mesjid samping sekolah. Jaman trust issues jadi urusan penting. 

Kajian offline kali ini OSD mampir menyapa anak Jaxel.

So, Muslimah BAWEL,this acronyme for women who brave-awesome-wise-elegant and low profile, mana suaranya?"
"FallopiTuba","2022-06-05 03:28:53","@subschfess pas kelas 11 ak posisinya masih suka org lain. jd ga peduli dgn doi. pas kelas 12 awal kan masih pjj, jd masih ga peduli juga. nah pas masuk smt 2, udh mulai sekolah offline, ak suka dia lagi. suka sm attitude nya, bahasa kramanya buagusss buanget, sopan gitu. cont"
"yuanitadyahr","2022-06-05 02:56:32","Heran, apa-apa takut, ini takut, itu takut. Emang semenakutkan itu? PPAK cuuuyy.... kuliah offline juga. Kaya nggak pernah sekolah di ruangan aja 😒 Jangan dinormalisasikan lah.."
"convomfs","2022-06-05 00:37:34","🤍 selama ini belajar fisika kagak pernah paham konsep nya di ajarin sama guru sekolah tuh gamau masuk otak besok PAT fisika offline no contek contek mana sender duduk depan GWS mental dan kesehatan sender harus gimana plis sudah bingung"
"vvinterdin","2022-06-04 16:53:07","@tanyakanrl 1
13? or 14 gitu lupa

turun gara gara pertama kali ujian dari rumah, gue menjawab secara jujur tapi temen temen gue pada search di google jadi nilai mereka tiba tiba naik drastis😁 sedangkannilai gue sama aja kayak pas ujian offline di sekolah"
"miegowrenk","2022-06-04 15:57:49","Jd keinget waktu ngantar riski sekolah awal offline kemarin, ada ibu yang nangis di depan kelas. Setelah ditanya ternyata anak beliau nilainya kosong, karena selama satu semester gaada ngerjain soal sama sekali. Beliau udah bilang ""kami orang sakit, kdd beisi hp baik"" https://t.co/SpXy02lU4K"
"MuhamaddienA","2022-06-04 15:49:22","Main bola, Futsal, dan Les bisa dibilang pengalihan terbaik selama darimg sampe ga sadar sekolah udh offline lagi, kaget si sebenernya setelah sebelumny berfikir bakal online sampe lulus"
"AdamBagaskara","2022-06-04 15:35:50","@worksfess Kasitau aja kondisinya gimana kalo offline, dan sesuain sama compensation nya. Untuk sekolah swasta inter harusnya lebih dari umr(konon beberapa 2 digit??)"
"ethnelshi","2022-06-04 15:01:51","@laurozerie Sebelum sekolah offline, trus waktu tta, saling teror meneror seru banget gilakkk sekarang agak kurang mana moots lama pada hilangan🥲"
"oodannaa","2022-06-04 14:42:50","@schfess belajar yg bner, mumpung udh offline. sekolah online gua kgk ngerti apa-apa"
"violedto","2022-06-04 14:17:37","disaat sekolah lu yang selalu ujian online tapi besok senin disuruh ujian offline be like : https://t.co/Pc80REWA4p"
"kazbrekqer","2022-06-04 13:51:19","tokbuk langgananku kalo beli lewat online :"") dulu kalo offline sering kesana buat beli buku sekolah https://t.co/NKzWtTWY8H"
"seterotype","2022-06-04 13:30:46","@collegemenfess Kalo tugas offline biasanya ada yang hardpaper presentasi ya kaya pas sekolah dulu"
"naasaemi","2022-06-04 12:51:12","@thinkerbilie belajar, krna ujian nya udh offline di sekolah djhsbssnbdbdb"
"sourcclt","2022-06-04 10:44:54","@AREAJULID jd inget dulu pas mau brangkat sekolah tbtb temen minta dijemput pdhl gk searah, krn gw gk enakan dan kasian sm kondisi dia gw iyain, sampai sana dia blum mandi anjr akhirnya nunggu, telat masuk 30mnt, utg masi percobaan offline"
"66decv","2022-06-04 09:55:28","@schfess tergantung topik, tapi ini bisa dijadikan referensi
1. penghapusan ipa ips
2. yg masalah spill mirip soal utbk 
3. penting tidaknya wisuda
4. adanya sistem zonasi
5. ujian sekolah yg menggunakan cbt, walaupun offline"
"uncruzh","2022-06-04 09:19:26","tapi ya, kan PAT di sekolah gue offline, trs gue banyakkkk banget interaksi sama ex crush... wowowow keren sekali kamu ayesha"
"mydiaryyy18","2022-06-04 08:12:25","Jd keinget dl wkt sma pake sepatu Converse yang kw, krn gaada uang buat belinya. Itu beli pas mau lulus sekolah, dan kepake sampe kuliah. Pas jaman2 nya masi offline, klo gasalah semester 3. Trs gua kerja kelompok di kost gua-"
"HARVTOI","2022-06-04 07:30:09","@somezans SIBUK BANGET SEKOLAH OFFLINE JANI😫😫 LO OFFLINE JUGA GAAAA"
"loveseungm0o","2022-06-04 07:09:30","@gcyhyaa bilangin sekolah temen gue drad kaga ada wisuda offline ☺☺"
"sashimiees","2022-06-04 06:54:46","terakhir aku tanya kabarnyaa gimana, katanya pas udah mulai offline si anaknya tiap hari dijemput sama guru BK nya &amp; pulangnya jg dianter. soalnya kl gadiginiin, anaknya gabakal mau sekolah. gila sih salut bgt soalnya jrg guru jaman skrg yg bener-bener seperhatian itu masyaAllah"
"dgrspjm","2022-06-04 06:49:58","@convomfs sama, karena udah sibuk sekolah offline yang tugasnya banyak bangett"
"sashimiees","2022-06-04 06:41:58","ngga cuman satu murid aja sih, ada kali 7 orangan tp yaudah aku bela-belain beliin pake duit bulanan pdhl aku masih anak kostan jg. alhamdulillahnya skrg sekolah udah offline jadi gaperlu daring lagi ya allah bersyukur bgt bgt bgt"
"hyuwnjae_","2022-06-04 05:51:35","wkwkwk iri banget ngeliat sekolah lain wisuda offline sekolah gue gaada apa apa hdbhshwb mau nangiss"
"radarmadiunweb","2022-06-04 05:03:13","Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/Y0afj32t71"
"pieceofjasjus","2022-06-04 02:51:55","@bdngfess Kalo sekolahnya udah offline sih enakan jualan sambil sekolah nder, siga urang bareto jaman SMA sakola bari jualan gorengan sapoe beresih bisa meunang nepi ka 80k. Lumayan mereun jang jajan mah"
"kth30k","2022-06-04 02:49:11","Btw tuh sekarang kalau sekolah udah offline semuanya kah?"
"lemontea21_","2022-06-04 02:48:59","@bdngfess Kalo sambil sekolah offline kayanya susah oge sih, mending jualan² kitu jd reseller jadi bisa sambil sekolah"
"iHopmaniac","2022-06-04 01:40:27","@CNNIndonesia Piatu. Bapaknya dipenjara. Covid ga sekolah gegara gaada hp karena keterbatasan biaya Giliran masuk sekolah offline, diusir gurunya dengan nada tak enak. Dirundung temen-temennya pula.

Gini amat cobaan orang susah buat dapet pendidikan."
"soyrrow","2022-06-04 01:20:51","I hope everything gets better setelah sekolah offline di mulai kembali. Sedih kalau harus kehilangan juga😭"
"ryulovvie","2022-06-04 01:14:55","Kalian prefer ujian online tapi di sekolah or ujian offline pake kertas di sekolah?"
"sinemadisastra","2022-06-04 01:07:49","Tiba-tiba ngebayangin kuliah atau sekolah offline tapi pas diabsen bunyinya gini:

""Absen dulu gais ada ilham ada ragil ada kurniawan ada konto ada lodon ada bocil ada kematian..."""
"howmiel","2022-06-04 00:57:52","kalo dipikir pikir dulu waktu januari sempet seneng karena sekolah offline, terus feb nangis terus grgr milih jurusan snm, maret nangis jg karena ngerasa salah jurusan ada senengnya jg karna keterima snm, april nangis bgt ngurus berkas bnr bnr sampe tiap hari bolak balik sklh -"
"keisources","2022-06-03 23:11:29","@GeneSwith aku juga kangen banget paraaaaah T_T aku mulai sekolah offline jadi makin sibuk deh huhu"
"rakkaramadhann","2022-06-03 16:58:54","Anak sekolah pada offline jalanan jd pada chaos"
"adleyvg","2022-06-03 15:13:22","@schfess pernah banget, ini gara gara pandemi trs kan dulu sempet ky uji coba gitu nah takutt bgt waktu mau berangkat sampe keringet dingin segala macem trs akhirnya online lg lamaa sampe masuk ke sekolah baru kan trs baru offline kambuh lg panik tiap mau sekolah, tp sekarang udh biasa"
"iniakunstudy","2022-06-03 14:55:07","@jihijijjj offline, cuma sekolah aku yang pake kertas tapi mereka malah bawa hp. KESEL GA SI?"
"lightupdworld","2022-06-03 14:26:02","kalau dikampung okelah gue punya cuman gue belum renov dan jarang ke kampung karena udh offline, makanya emosi bgt gitu pagi2 udah ada yg ngetok2 pintu bangunin tuh anak sekolah ribut hidup matiin lampu harus di tegur fak!"
"cheriesaraa","2022-06-03 14:25:12","@tanyakanrl gw pernah ke jawa tepatnya di jogja krn mudik pulang kampung, pas sampe sana mataharinya biasa aja gak sepanas lampung. 

bahkan matahari lampung beneran bisa bikin belang bgt, jdi gw pke jilbab. Dulu sekola offline jdi tiap hri ke sekolah kan, nah muka gw sllu kena matahari dan-"
"jawapos","2022-06-03 13:40:47","Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/zUpK2iNPbh"
"niquesemii","2022-06-03 13:39:57","@garstudying seru gaa? ku mau baca ini tpi nunggu sekolah offline biar bisa pinjem dri perpus aja 😭"
"lovvvgirls","2022-06-03 11:35:56","gatau gimana ntar PAT offline di sekolah udah pasrah sama nilai na , mau nangis aja 😔"
"LUVINGKDY","2022-06-03 11:16:46","@ilysdoyie iyh kan TP UDH MULAI SEKOLAH OFFLINE 😖"
"detikcom","2022-06-03 11:14:39","Cek jadwal, syarat, dan cara daftar PPDB SMP Jogja 2022 Non RTO atau PPDB Offline Jogja selengkapnya di sini. Ada 2 jalur yang dibuka.

via detikedu  https://t.co/mkJbM41mdz"
"serzlyn","2022-06-03 11:12:18","terus saat pandemi udah mulai reda, sekolah udah offline dikit dikit baru deh.. agak sulit adaptasiin fisik sama mental yang sebelumnya loyo dan santai santai aja"
"astro_xphile","2022-06-03 11:00:17","@subschfess Jangan nderr... Yg penting kamu belajar.. aku ngerasain koo, selama pat offline ini aku belajar dan ketika liat hasilnya aku Alhamdulillah bersyukur bgt jd tau kemampuan ku, jd ngerasa bermanfaat banget aku selama ini sekolah, ilmunya dapet"
"convomf","2022-06-03 10:15:05","mau tanya donggg, sekolah kalian udah ada yang bikin classmeeting offline belum? 💭"
"detikcom","2022-06-03 10:03:54","PPDB SD Jogja 2022 dibuka dengan sistem RTO atau online serta offline. Simak syarat, cara daftar, dan daftar SD PPDB RTO Jogja di sini. https://t.co/IOyfg44jb9"
"__0314ji","2022-06-03 09:27:53","@literarybase Tiga 😭 efek sekolah mulai offline trus ga pinter bagi waktunya"
"arthemvis","2022-06-03 09:24:17","jujur pas sekolah temen gue kalau enggak ingetin ada kelas atau kelas offline mungkin gue enggak bakal nugas atau berangkat.... https://t.co/jZD5pN1XtN"
"kthnamyunki","2022-06-03 09:22:48","@bunaALL Nangis banget keinget udah mulai sekolah offline dan ibuk belum bisa beliin sepatu🥲 bismillah bunaa semoga rezeki huhuu
Sehat selalu dan lancar rezekinyaa bunaa luv u🥰 https://t.co/GeRNJoiFAC"
"tanyakanrl","2022-06-03 09:05:00","💚 jaman offline gini joki tugas masi rame ga si? bingung bgt nganggur smpe agustus mulai kuliah ga ada pemasukan soalnya dah lulus alias ga sekolah:("
"meteourite","2022-06-03 09:03:34","@beaconfess aku sambil sekola, offline pulak. kalo lagi ada jdwal sekolah / tugas numpuk aku close dulu. kalau lg free baru tuh open + fast resp. jadwal open ambil waktu dimana kmu lg free aja nder"
"wkwkwasa","2022-06-03 08:42:24","@Aintmonsieur Masih pkl kaga ada pelajaran 🚶🏻🚶🏻 besok tanggal 8 PAT offline di sekolah"
"sincejuly2021","2022-06-03 08:18:42","thanks buat SMK 6,temen temen kelas.kalian partner belajar terbaik selama 3 tahun sekolah,walaupun sekolah offline ga sampe setahun tp overall aku seneng banget sih,semoga ketemu lagi dalam keadaan yang terbaik yaa loff u all. https://t.co/UyRpZrj9z9"
"dreaminmk","2022-06-03 06:47:00","@pengengambis osis, santai bgt divisi ku btw ak divisi akademik. Gak banyak kegiatan diangkatan ku krn, kita cumn sekolah 2 tahun. 1 setengah tahun online, 6 bulan offline lgsg lengser 😃🫂"
"youngatheartme","2022-06-03 06:22:43","Dear Kak Min @infomalang  dan Tweeps. Mohon info, tempat beli tas sekolah untuk anak-anak yang offline. 🙏"
"813diaries","2022-06-03 04:38:23","@yuekias SOALNYA AKU BLM OFFLINEEEEE x____x kamu selasa sekolah offline gak!!"
"aztlieputri","2022-06-03 03:59:57","Dua tahun berlalu, sekolah udah mulai offline, dan akhirnya minta ngajar sempoa lagi.. Udah kangen ajah gitu sama murid² yang hebat hhehe"
