tweet,label_sentimen
"@hanflawerr betul,  SMA seru sebenarnya, banyak kegiatan, untung pas aku kelas 12 ngerasain sekolah offline dari awal semester sampe akhir wisuda,  ada acara pensi juga,  yang mana itu seru banget kalau ada enggak covid huhu",1
besok sekolah offline atau online??,0
semenjak sekolah offline dan mulai aktif jd jrg main tw 😢,-1
Sejujurnya sistem wa itu baik ada notif last seen dan online offline atau sedang mengetik. Tapi buat aku itu justru jadi tekanan:( walau emg bbrp bsa matiin tp ya kalau buat kerja atau sekolah kan takut gaenak jg yak kalau mati:( mo balik line aja tp semuanha serba wa skrg.,-1
@chawvezz Sekolah offline 😕 yg libur emg besok libur apa weg,1
gila kalo ky gini gue makin gamau sekolah offline,1
"@childepuncak Sekolah ya? Semangat kiki wkwkwk udah gak ada cororong, aku aja dah dari seminggu yang lalu udah mulai full kuliah offline",1
"@A_ChristyJKT48 Cieee udah sekolah offline, semangatt sekolah offline nya christy",1
"kenapa ya, aku klo sekolah offline males mulu.. tpi klo skolah online justru ambis",-1
@dynorawz HEHEHEHE SAMAA justru krn sekolah udah offline gada online samsek jadi susah buat buka stan twt 😢😢😢 KANGEN JUGA HUFR GMN GEBRAKAN KAK ICHANNYA AKHIR AKHIR INI????,0
"kamu kalo makan siomay team yang pake campuran kaya kubis, kentang, paria atau team siomay nya aja ni?
masih kegiatan kah? habis kegiatan entar langsung istirahat ya jangan begadang biar besok sekolah offline nya kaga telat wkwkwk @A_ChristyJKT48 #ChriStory",1
"@itspiraazz @fauzanalrasyid Banyak beban tugas, ulangan offline, pulang sekolah capek",-1
"@A_ChristyJKT48 pasti bakal seru dek, semangat sekolah offline nya dedek😻",1
"@A_ChristyJKT48 open joki sekolah offline, dm aja 😌",0
@A_ChristyJKT48 Semangat sekolah offline nya angel,1
@A_ChristyJKT48 waahhh.. asikk dongg.. sekolah Offline lagii.. udah normal lagii yaa.. 😁😁GudLuckk Kristii..,1
"@A_ChristyJKT48 Wedeh semangat njel, seru banget tau sekolah offline",1
"@A_ChristyJKT48 Enak dong, mending sekolah offline, ketimbang sekolah online",0
@A_ChristyJKT48 Sama woey toyy males bangett sekolah offline 😔 tapi kamu harus tetep semangattt,-1
"@A_ChristyJKT48 selamat enjel, semangat! enak tau sekolah offline",1
"@A_ChristyJKT48 Semangat nona
Seru tau sekolah offline 😁",1
besok aku ud harus sekolah offline 😱 wml,1
"Pengen beli laptop tapi laptop yg sekarang masih bisa dipake cuman agak lama aja :”
Make laptop sekarang juga jarang, paling akhir semester aja. Sekolah juga udah mulai offline.",1
@convomf besok gw ulangan sekolah anjjr mana offline lagi adohh,-1
siapa yang sekolah/kuliah nya udah offline? Cung☝,1
"@schfess Tpi ttp ke sekolah ya, caranya online pakek aplikasi tpi tetep offline, harus hadir",0
"dulu ngebayangin klo sma di sekolah yg sekarang balik sekolah sekali2 iseng main ke mall yg deket sekolah sekalian nonton

tapi skrng pas udh offline balik sekolah rasanya cuma mau pulang &amp; tidur 💀",-1
"@Askrlfess halo kakk kebetulan sekolah aku bakal ngadain pensi offline tanggal 24 juni yang gs nya tulus dan masih ada yang lain nihh kak, kalau berminat atau mau tanya tanya bisa dm aku yaa kak 😁 https://t.co/FYPCrqPdgc",0
"gue seneng banget sih sebenernya bisa sibuk sama sekolah offline, kerkom, jajan main",1
"💭 masuk sekolah ga tau apa apa, tbtb uas nya offline 😭😭😭😭😭",1
"Karna lama ga sekolah, aku baru inget gapunya ransel😭 harus bli inimah ntar kalo dah mulai offline gimana",1
bayangin lo sekolah 2 tahun online tb tb PATnya offline alias ntar ngang ngong ngang ngong😊,0
"Yang udah mulai sekolah/kuliah/kerja offline pasti butuh banget flashdisk ✨ flashdisk sandisk 32 gb new 35k aja nih, harga pasarannya 50k ke atas lho. Bisa langsung CO di syopi 😃 JB https://t.co/L8CaKsIsfK",1
"😭😭
Lapo pas kebagian aku sekolah wis tatap muka 100%

Meski pernah ngerasakne kuliah offline. Tapi rasa pd ku wis menurun ra koyok mbiyen dan saiki maleh akeh introvert e😭😭 https://t.co/sTIwUfJh8j",0
"@sbtcon karena udh pada keluar lagi? mksdnya kuliah, kerja, sekolah udh offline mungkin ga sempat ngurus lagi karna sibuk",0
"Jujur hutang puasa ku 1 hari lagi anjir, besok sekolah offline kagok gak sih kalo di nanti nanti gas aja lah besok walaupun menguji iman liat jajanan sekolah😭",1
💙 cung yg PAT nya offline di sekolah😥☝🏻☝🏻,1
"pliss ayolah masa gua sekolah 3 tahun kagak pernah ngerasain pensi offline sekolah sendiri, sumpah di babuin gpp deh 😔😔",1
"@convomfs gue dulu kalo mau mulai sekolah offline selalu kyk gini, udah terbiasa online terus blm beradaptasi sama tempat baru, org baru sama suasana baru jadi kyk gelisah bgt, tapi skrg udah enggak, malah seneng bgt kalo offline, gue gatau caranya gmn tapi gue ngerasa itu karna terbiasa",1
Percayalah aku seneng anak sekolah udh offline. Tp aku sebel kalian bikin macet dekkkkk mana pada kaga pake helm trs nunggu2an sm temen2nya yaampunnn aku rasanya pgn marah tp dlu aku jg gt 😭 akuni plg kerja dah capek dek huhuhu tolong lah,1
"@convomfs aku juga gini semenjak sekolah offline sampe sekarang, tp maaf ya aku gabisa kasi saran soalnya aku jg gatau cara ngatasinnya",-1
ih klo skrg gue masih sekolah &amp; offline pasti tu gelang allobank ga gue copot sampe seminggu kedepan,1
"@mrshananto Kemarin pas teh Wina di Bandung aku bilang suamiku “aku belum semangat kerja deh, orang-orang masih liburan, ada yang di Bandung, Jogja, Singapur”.

Lalu menyadari LAH NGGAK LIBURAN KARENA ANAK UDAH SEKOLAH OFFLINE KAN 🤣 Piraku teu sakola demi liburannnn 🤣",1
"pagii -rek barangkali ada temen2 yg masih sekolah disini dan cari2 tempat bimbel untuk persiapan Tahun Ajaran Baru nanti.

boleh bgt jadiin Brain Academy Offline sebagai opsi. bisa tanya2 @senflouer_ untuk info harga, dll nya yaa👍🏻 matursuwunn https://t.co/tEHZtizD2r",1
"Tapi itu cuma pas semester 1 pas semester 2 dan seterusnya aku nge stuck di ranking 17 terus 😭, aku cuma baru offline di sekolah itu beberapa bulan itupun masuknya gak full setiap hari (karena dibatasi 50%) sekarang dah mau lulus, dah wisuda juga tpi belum pengumuman kelulusan😅",1
"@boahancuk Kalo dipikir pikir, aku awal kenal kpop uda level 2, terus puncaknya level 3 karna halu berlebihan yang akhirnya down, turun lagi level 2, dan kesibukan sekolah offline uda dateng akhirnya level 1
wah uda sejauh ini q melewatinya",-1
"kuota gue masih sisa segini sampe jam 23.59, sayang kebuangnya banyak banget.. sebenernya gue di rumah pake wifi jd data seluler gk selalu dinyalain, tapi ttp butuh kuota buat pas sekolah offline https://t.co/rFpEmzJij6",1
@jjeonghanieyo Tapi enakan offline sih materi lumayan bisa dimengerti meski capek banget pulang sekolah,-1
"anjink ""murid2 yg membutuhkan perhatian khusus akan sekolah offline"" bye",1
"📑 — 220521’s recap

like I said about 4 days ago(?) Kalo gue bakal bikin konten study progress, and here it is! Jadi hari ini gue sekolah offline dan sorenya langsung pergi ke sb buat ngerjain setengah homework gue yang udah mau numpukk.

Anw Happy satnight and rest well y’ll &lt;3 https://t.co/VahjqByAP7",1
"ketika panic attack kambuh pas udh mulai lagi sekolah offline, pasti ngelampiasinnya ke buku. it's okay yg penting ga ngerepotin orangg https://t.co/YRZnQZkJw5",1
"@ohmybeautybank Asli dah, aku beli ini offline nagih bgt sampe pengen ngoleksi, kesel knp ga dri jaman sekolah nemunya🙂",1
semenjak sekolah full day offline jadi ga sempet nge fangirl :(,1
"@panekuks soalnya gue tau dia cuma berani di sosmed doang, pas sekolah offline dia liat gue aja lngsng lari 😭",1
yak mpls+acara sekolah offline,0
"gara"" sekolah offline jadi jarang bgt buka twt 🥹",-1
"@subschfess nnt tes nya dipilihin tempatnya nder, ada yg di kampus ada yg di sekolah tes nya offline",1
"@achxyy @rjyz10 cikarang kab bekasi kak, sekolah lain udah pada offline, sekolah ku doang yg belum huhu",1
"hueheueheueh study acc tp tiap hari kerjanya sekolah, tidur, nonton yt, tidur lagi. gaada tuh ceritanya belajar, paling kalo besokannya ulangan offline💀💀",1
"@yangdurjana wooowwww, syukur kalau udah ada perubahan, aamiin semoga nanti bisa bobo di bawah jam dua belas yaa. aku pas masih sekolah offline juga gitu, tidur diatas jam dua belas mulu, tapi syukur sekarang udah engga lagi. paling kalau jam segitu tuh kebangun",1
oiyaaa disini ada gasi yg sekolah nya masih offline/daring???,0
Kangen sekolah offline sebelum thn 2019 :(,1
"Kasihan murid gw, yang lain udah dibolehin ortunya sekolah offline tapi dia harus stay dulu dirumah dan ikut kelas online :((",1
"@marklsyn @masalalujaemin @peuebb @judpiter PLSHHH INI WOII, GUE BARU SEHARI DENGERIN GLITCH MODE TRS BESOK NYA SEKOLAH OFFLINE EH TEMEN GUE NGERUSAK PENDENGARAN GUE JADI KAYA GITUUU",1
"PAT day 1🫶🏻
offline, pake tablet sekolah, doain yaa😭",1
ini yg pd PAT offline kh? pke kertas? atw daring di sekolah?,0
@jeangiue gue kalo sekolah offline selama pandemi ini JARANG BGT mandi pagi mandinya magrib gitu pagi cuma sikat gigi sama cuci muka,-1
sekolah gue baik bgt lu sekolah full offline tapi PAT full online dari rumah 😃😄,1
"ANJING KOK SEKOLAH LAIN PADA WISUDA OFFLINE, ADA YG JALAN JALAN KE BALI JUGA",-1
"gud morning‼️
semangatt yaa kalian yang hari ini lagi PAT atau mau daftar PPDB atau yang sekolah offline/online, wish you luck and have a great monday🙆‍♀️",1
"ya setelah dua mingguan offline mah gue udah bisa ngebiasain diri lah ya, udah sering interact sama anak-anak sekolah. gue gak tau nih kalo si N lagi deket sama anak kelas kita, nah gue ngobrol sama si cowok yang lagi deket sama dia karena kita satu ruangan PAT",1
"@harishalf Ada, sekarang sekolah udah offline",0
I want to dye my hair to full blonde so bad 😔. tapi masih sekolah mana offline lagi😤,1
"@schfess Sistem cbt itu pake wifi lokal sekolah, nah wifi nya itu ga bisa buka web lain kecuali web ujian

Kayak dibuat offline :"")",1
@beamingpup Sekolah udah offline lagi,0
"@nadnive Akuuuuu, harus skincarean dulu😭😭. Waktu PJJ biar kerasa sekolah offline",1
@hrutoaw tp sekolah nya si dah offline cuma ujian doang,1
sekolah lain dah ujian offline cm skolah ku yg ujian online,1
@beowmgyu Dulu aku gini waktu sekolah offline karena emang panas banget tp skrng ya kalo mau aja wkwk,-1
Bisa ga si sekolah offline pas gua lulus aja???,1
"@chemiolle YAKAANN, UDAH LAMA GA UJIAN OFFLINE DI SEKOLAH JADI DEG DEGAN BANGET 😭",1
"maaf ya aku kinda ia dan belum post saldo lagi, aku lagi ada ujian sekolah offline😭 mana setahun gangerti apa apa🥹🥲",1
"@chemiolle HUHU MAKASII, SEMANGAT JUGAA YOBIEN! takut banget besok ujian kenaikannya offline di sekolah.. 2 TAHUN UJIANNYA ONLINE SOALNYA 😔😔",1
ini sekolah udah offline 100% tapi masih aja ada info yang diumumin secara online,0
"@shawtyhyzfr @masbiandisini @andreayudias @YogiManaLagi11 @tvindonesiawkwk Tapi kalo misal emang 1 tahun gak ikut pembelajaran, kenapa dari pihak sekolah gk datang buat nyari tau kenapa anak ini gak ikut pembelajaran bukan pas udah sekolah offline atau pas ujian malah diusir",1
"baguslah klo udh pulang, kirain bakal smpe malem lg.. semangats belajarnya detoyy @A_ChristyJKT48 🤗💙
weh udh sekolah offline masih ada tugas video jg? 😭
aku lg berdoa smg bsk ga meledak otaknya soalny bsk mapel mtk sm b ingg
sedangkan aku gabisa b ingg😭
#ChriStory",1
@kathleenalea pengennya sih gitu 😭😭 kemaren sekolah offline aja cuma 4 jam 🥲🥲,1
Setting tempatnya di Toba dan aku sekolah di sana jadi ada beberapa lokasi yang rasanya gak asing dan rasanya nostalgia sewaktu masih sekolah di sana (walaupun cuman beberapa semester offline 😔),1
"kalo sekarang misalnya mau sekolah, kuliah, kerja, masih online atau udah offline. udah bisa tatap muka lagi ya, ya semoga udah pada normal",0
"ini sekolah ga ngotak bgt ganti kebijakan pat offline soal jadi 20 pg 10 essay, mana waktunya gaada penambahan samsek",1
"ini seminggu sebelum sekolah mulai offline 2 minggu karena covid. taunya bablas sampe lulus 😭 kangen sc, mau ke yogya lagi😻😻😻 https://t.co/J8a5PZLXqn https://t.co/G9qohwfNka",1
"hi moots, maaf bgt jarang updateee, udh mulai sekolah offline soalnyaaa, jadi jarang buka twitter 😔",-1
"@bianlovesnana nyaman banget gasi onljne gitu :(
Aku yang udah sekolah offline dari april kayak ya ampun gakuat tsay. Mau balik online lagi 😭😭",-1
@1414yaa iyaaa skrg sepi bgtt karna udah pda sekolah offline gasii☹️,1
"@ohmybeautybank klo online store kurang tau nder, tp offline store ada yg jual kaya di toko perlengkapan pramuka gitu.. soalnya aku pas jaman sekolah sering beli sepatu gitu buat lomba paskib",1
"@glrhn Diminta hasil antigen per 2 minggu aja susah dad, padahal mereka tau itu syarat kalau mau memasukkan anaknya ke kelas offline. Dari wajib test lab sampai dibolehkan tes mandiri (agar lebih murah juga). Tapi jalan2 lanjut terus, masuk sekolah jarang, improvement seadanya.",1
"otw Muslimah BAWEL haha

mau ke Al Azhar, mesjid samping sekolah. Jaman trust issues jadi urusan penting. 

Kajian offline kali ini OSD mampir menyapa anak Jaxel.

So, Muslimah BAWEL,this acronyme for women who brave-awesome-wise-elegant and low profile, mana suaranya?",1
"@subschfess pas kelas 11 ak posisinya masih suka org lain. jd ga peduli dgn doi. pas kelas 12 awal kan masih pjj, jd masih ga peduli juga. nah pas masuk smt 2, udh mulai sekolah offline, ak suka dia lagi. suka sm attitude nya, bahasa kramanya buagusss buanget, sopan gitu. cont",1
"Heran, apa-apa takut, ini takut, itu takut. Emang semenakutkan itu? PPAK cuuuyy.... kuliah offline juga. Kaya nggak pernah sekolah di ruangan aja 😒 Jangan dinormalisasikan lah..",-1
🤍 selama ini belajar fisika kagak pernah paham konsep nya di ajarin sama guru sekolah tuh gamau masuk otak besok PAT fisika offline no contek contek mana sender duduk depan GWS mental dan kesehatan sender harus gimana plis sudah bingung,1
"@tanyakanrl 1
13? or 14 gitu lupa

turun gara gara pertama kali ujian dari rumah, gue menjawab secara jujur tapi temen temen gue pada search di google jadi nilai mereka tiba tiba naik drastis😁 sedangkannilai gue sama aja kayak pas ujian offline di sekolah",1
"Jd keinget waktu ngantar riski sekolah awal offline kemarin, ada ibu yang nangis di depan kelas. Setelah ditanya ternyata anak beliau nilainya kosong, karena selama satu semester gaada ngerjain soal sama sekali. Beliau udah bilang ""kami orang sakit, kdd beisi hp baik"" https://t.co/SpXy02lU4K",1
"Main bola, Futsal, dan Les bisa dibilang pengalihan terbaik selama darimg sampe ga sadar sekolah udh offline lagi, kaget si sebenernya setelah sebelumny berfikir bakal online sampe lulus",1
"@worksfess Kasitau aja kondisinya gimana kalo offline, dan sesuain sama compensation nya. Untuk sekolah swasta inter harusnya lebih dari umr(konon beberapa 2 digit??)",1
"@laurozerie Sebelum sekolah offline, trus waktu tta, saling teror meneror seru banget gilakkk sekarang agak kurang mana moots lama pada hilangan🥲",1
"@schfess belajar yg bner, mumpung udh offline. sekolah online gua kgk ngerti apa-apa",1
disaat sekolah lu yang selalu ujian online tapi besok senin disuruh ujian offline be like : https://t.co/Pc80REWA4p,1
"tokbuk langgananku kalo beli lewat online :"") dulu kalo offline sering kesana buat beli buku sekolah https://t.co/NKzWtTWY8H",0
@collegemenfess Kalo tugas offline biasanya ada yang hardpaper presentasi ya kaya pas sekolah dulu,1
"@thinkerbilie belajar, krna ujian nya udh offline di sekolah djhsbssnbdbdb",1
"@AREAJULID jd inget dulu pas mau brangkat sekolah tbtb temen minta dijemput pdhl gk searah, krn gw gk enakan dan kasian sm kondisi dia gw iyain, sampai sana dia blum mandi anjr akhirnya nunggu, telat masuk 30mnt, utg masi percobaan offline",1
"@schfess tergantung topik, tapi ini bisa dijadikan referensi
1. penghapusan ipa ips
2. yg masalah spill mirip soal utbk 
3. penting tidaknya wisuda
4. adanya sistem zonasi
5. ujian sekolah yg menggunakan cbt, walaupun offline",1
"tapi ya, kan PAT di sekolah gue offline, trs gue banyakkkk banget interaksi sama ex crush... wowowow keren sekali kamu ayesha",1
"Jd keinget dl wkt sma pake sepatu Converse yang kw, krn gaada uang buat belinya. Itu beli pas mau lulus sekolah, dan kepake sampe kuliah. Pas jaman2 nya masi offline, klo gasalah semester 3. Trs gua kerja kelompok di kost gua-",1
@somezans SIBUK BANGET SEKOLAH OFFLINE JANI😫😫 LO OFFLINE JUGA GAAAA,-1
@gcyhyaa bilangin sekolah temen gue drad kaga ada wisuda offline ☺☺,1
"terakhir aku tanya kabarnyaa gimana, katanya pas udah mulai offline si anaknya tiap hari dijemput sama guru BK nya &amp; pulangnya jg dianter. soalnya kl gadiginiin, anaknya gabakal mau sekolah. gila sih salut bgt soalnya jrg guru jaman skrg yg bener-bener seperhatian itu masyaAllah",-1
"@convomfs sama, karena udah sibuk sekolah offline yang tugasnya banyak bangett",-1
"ngga cuman satu murid aja sih, ada kali 7 orangan tp yaudah aku bela-belain beliin pake duit bulanan pdhl aku masih anak kostan jg. alhamdulillahnya skrg sekolah udah offline jadi gaperlu daring lagi ya allah bersyukur bgt bgt bgt",1
wkwkwk iri banget ngeliat sekolah lain wisuda offline sekolah gue gaada apa apa hdbhshwb mau nangiss,1
Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/Y0afj32t71,1
"@bdngfess Kalo sekolahnya udah offline sih enakan jualan sambil sekolah nder, siga urang bareto jaman SMA sakola bari jualan gorengan sapoe beresih bisa meunang nepi ka 80k. Lumayan mereun jang jajan mah",1
Btw tuh sekarang kalau sekolah udah offline semuanya kah?,0
"@bdngfess Kalo sambil sekolah offline kayanya susah oge sih, mending jualan² kitu jd reseller jadi bisa sambil sekolah",0
"@CNNIndonesia Piatu. Bapaknya dipenjara. Covid ga sekolah gegara gaada hp karena keterbatasan biaya Giliran masuk sekolah offline, diusir gurunya dengan nada tak enak. Dirundung temen-temennya pula.

Gini amat cobaan orang susah buat dapet pendidikan.",1
I hope everything gets better setelah sekolah offline di mulai kembali. Sedih kalau harus kehilangan juga😭,1
Kalian prefer ujian online tapi di sekolah or ujian offline pake kertas di sekolah?,1
"Tiba-tiba ngebayangin kuliah atau sekolah offline tapi pas diabsen bunyinya gini:

""Absen dulu gais ada ilham ada ragil ada kurniawan ada konto ada lodon ada bocil ada kematian...""",1
"kalo dipikir pikir dulu waktu januari sempet seneng karena sekolah offline, terus feb nangis terus grgr milih jurusan snm, maret nangis jg karena ngerasa salah jurusan ada senengnya jg karna keterima snm, april nangis bgt ngurus berkas bnr bnr sampe tiap hari bolak balik sklh -",1
@GeneSwith aku juga kangen banget paraaaaah T_T aku mulai sekolah offline jadi makin sibuk deh huhu,-1
Anak sekolah pada offline jalanan jd pada chaos,1
"@schfess pernah banget, ini gara gara pandemi trs kan dulu sempet ky uji coba gitu nah takutt bgt waktu mau berangkat sampe keringet dingin segala macem trs akhirnya online lg lamaa sampe masuk ke sekolah baru kan trs baru offline kambuh lg panik tiap mau sekolah, tp sekarang udh biasa",1
"@jihijijjj offline, cuma sekolah aku yang pake kertas tapi mereka malah bawa hp. KESEL GA SI?",0
"kalau dikampung okelah gue punya cuman gue belum renov dan jarang ke kampung karena udh offline, makanya emosi bgt gitu pagi2 udah ada yg ngetok2 pintu bangunin tuh anak sekolah ribut hidup matiin lampu harus di tegur fak!",1
"@tanyakanrl gw pernah ke jawa tepatnya di jogja krn mudik pulang kampung, pas sampe sana mataharinya biasa aja gak sepanas lampung. 

bahkan matahari lampung beneran bisa bikin belang bgt, jdi gw pke jilbab. Dulu sekola offline jdi tiap hri ke sekolah kan, nah muka gw sllu kena matahari dan-",-1
Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/zUpK2iNPbh,1
@garstudying seru gaa? ku mau baca ini tpi nunggu sekolah offline biar bisa pinjem dri perpus aja 😭,1
"gatau gimana ntar PAT offline di sekolah udah pasrah sama nilai na , mau nangis aja 😔",1
@ilysdoyie iyh kan TP UDH MULAI SEKOLAH OFFLINE 😖,1
"Cek jadwal, syarat, dan cara daftar PPDB SMP Jogja 2022 Non RTO atau PPDB Offline Jogja selengkapnya di sini. Ada 2 jalur yang dibuka.

via detikedu  https://t.co/mkJbM41mdz",1
"terus saat pandemi udah mulai reda, sekolah udah offline dikit dikit baru deh.. agak sulit adaptasiin fisik sama mental yang sebelumnya loyo dan santai santai aja",0
"@subschfess Jangan nderr... Yg penting kamu belajar.. aku ngerasain koo, selama pat offline ini aku belajar dan ketika liat hasilnya aku Alhamdulillah bersyukur bgt jd tau kemampuan ku, jd ngerasa bermanfaat banget aku selama ini sekolah, ilmunya dapet",1
"mau tanya donggg, sekolah kalian udah ada yang bikin classmeeting offline belum? 💭",0
"PPDB SD Jogja 2022 dibuka dengan sistem RTO atau online serta offline. Simak syarat, cara daftar, dan daftar SD PPDB RTO Jogja di sini. https://t.co/IOyfg44jb9",1
@literarybase Tiga 😭 efek sekolah mulai offline trus ga pinter bagi waktunya,1
jujur pas sekolah temen gue kalau enggak ingetin ada kelas atau kelas offline mungkin gue enggak bakal nugas atau berangkat.... https://t.co/jZD5pN1XtN,1
"@bunaALL Nangis banget keinget udah mulai sekolah offline dan ibuk belum bisa beliin sepatu🥲 bismillah bunaa semoga rezeki huhuu
Sehat selalu dan lancar rezekinyaa bunaa luv u🥰 https://t.co/GeRNJoiFAC",1
💚 jaman offline gini joki tugas masi rame ga si? bingung bgt nganggur smpe agustus mulai kuliah ga ada pemasukan soalnya dah lulus alias ga sekolah:(,1
"@beaconfess aku sambil sekola, offline pulak. kalo lagi ada jdwal sekolah / tugas numpuk aku close dulu. kalau lg free baru tuh open + fast resp. jadwal open ambil waktu dimana kmu lg free aja nder",-1
@Aintmonsieur Masih pkl kaga ada pelajaran 🚶🏻🚶🏻 besok tanggal 8 PAT offline di sekolah,1
"thanks buat SMK 6,temen temen kelas.kalian partner belajar terbaik selama 3 tahun sekolah,walaupun sekolah offline ga sampe setahun tp overall aku seneng banget sih,semoga ketemu lagi dalam keadaan yang terbaik yaa loff u all. https://t.co/UyRpZrj9z9",1
"@pengengambis osis, santai bgt divisi ku btw ak divisi akademik. Gak banyak kegiatan diangkatan ku krn, kita cumn sekolah 2 tahun. 1 setengah tahun online, 6 bulan offline lgsg lengser 😃🫂",0
"Dear Kak Min @infomalang  dan Tweeps. Mohon info, tempat beli tas sekolah untuk anak-anak yang offline. 🙏",1
@yuekias SOALNYA AKU BLM OFFLINEEEEE x____x kamu selasa sekolah offline gak!!,1
"Dua tahun berlalu, sekolah udah mulai offline, dan akhirnya minta ngajar sempoa lagi.. Udah kangen ajah gitu sama murid² yang hebat hhehe",1
"Di samping ada produk-produk pengusaha muslim yang dipamerkan, ada info sekolah sunnah, juga ada talkshow dan bedah buku.

Sayang nih kalau tidak dihadiri. Apalagi #BirojodohRumaysho saat pameran dibuka pendaftaran secara offline.",1
"@namkooksha offline, tp aku g sekolah sih",0
"@dear_myslf Kadang pas lagi pengen lembur suka mikir Ampe tidur itu ngga penting wkwkw,

Tapi setelah sekolah offline keknya Uda mulai berkurang karena emang tubuh sendiri kayak minta istirahat jadi rasa begadang lama lama kayak ilang gitu",1
Kalian sekolah offline semua ? Apa masih ad online?,0
iri banget sama yang graduation offlineeee 😢😢😢😢😢 SEKOLAH GA SERU BGT GRADU ONLINE LEWAT ZOOM PDHL SEKOLAH OFFLINE,1
"karena sekolah offline, gue sehari makan 4-5 kali 🥹🥹🥹🥹🥹🥹🥹",1
"@dorisak_ hooh sih, wes do offline og ya
nang kene juga seh esuk rame nang ndalan do ngeterke anak e sekolah",1
"Mau ikut PPDB Kota Yogyakarta 2022? Simak dulu jadwal PPDB TK, SD, dan PPDB SMP Jogja Offline tiap jalur di sini. https://t.co/OH6UGF2Esn",1
"Wkwkw lucu dnger adek w culture shock sekolah offline, katanya networking penting ceunah biar dpt kunci jawaban dr kls lain😂😂 trus dia pusing kimia wkwkwkwkkw",1
"@samsungID #ThankYouGalaxyJ udah nemenin jaman sekolah offline, karena sekarang online jadi Pasti lebih banyak kebutuhan yang harus nge upgrade ke #GalaxyA03 
Yuk ikutan challenge @samsungID @seneority @roselasfl @mingycukim",0
gimana mau observasi kalau sekolah udh pada offline😭,0
"aku kangen sekolah soalnya uang jajan bs ditabung, skrg uang jajan kuliah bneran emg buat mam sm laundry kl offline WKWKWK",1
ini gue gabisa nih diet sambil sekolah offline😭😭😭😭,1
km gak pinter = gaboleh wisuda offline WKWKWWK sekolah gajelas,1
"Omg aku baca ini dari mulai sekolah offline,sampe skrng LAGI PAT DAN AKU MASIH JOBLO 😩👊🏻 https://t.co/sS65A1bOIX",1
"hows your day temen-temen?

kalo aku alhamdulillah di sekolah haha hihi terus 😂🤣 rate 100/10 dah! walau tugasnya sering bikin pusing tapi thats okay 👍🏻 i enjoy the process 🤍 minggu depan PAT offline di sekolah tapi metode online di hp, semangat all. kalo kalian gimana?",1
"@schfess jujur ak ga expect bakal dapet rank di sekolah selama 3 semester, pdhl ga ngapa ngapain aihhh. takut bgt klo PAT nya offline mana make hp lagi suka leggy gajelas, klo di labkom masuk angin 😔😔😔",1
"@samsungID #ThankYouGalaxyJ udah nemenin aku selama sekolah offline, sekarang udah sekolah online dan didampingin #GalaxyA03 semoga semuanya bisa makin lancar!
@kyeomieluv @palranghaeisa @kimkimchristie @samsungID",0
"@convomf januari 2022, soalnya ak sekolah nya jauh. kmrn sekolah nya udah offline jadinya ak masuk sekolah, gak ketemu ayah lagi 🥲 tapi tetep telfonan sih, itu diitung ngobrol ga si? aowkakwkwkwk",1
Ngakak mainan kita dulu pas jaman sekolah offline sampe emosi 😭 @Cnnamn_cndy https://t.co/GJujEOeV8D,1
"@loveechannn @convomf Gapapaaa jangan takuut wkwk. Aku baru pertama kali PAT offline di sekolah, tapi ga semenyeramkan itu ko ternyata, yang penting belajar dan berdo'a aja sii. Semangaat yaaak buat kamu😀🔥",1
Para buibuk di grup kelas pas ada pengumuman tahun ajaran baru sekolah full offline https://t.co/ou1cddvMds,1
Disdik Jamin PPDB Offline di Wilayah Remote Area di Sulsel Tetap Berjalan Profesional: Dinas Pendidikan (Disdik) Provinsi Sulawesi Selatan membenarkan jika tahun ini masih ada sekolah SMA di Sulsel yang akan… https://t.co/spIwE8yLp5 #Sulsel #Pemprovsulsel #DinasPendidikanSulsel,1
ini sekolah gue kayaknya emang nyuruh anak-anak nya buat nyontek padahal offline tapi ngerjainnya pakai hp 😬,1
Ini Sejumlah SMA Negeri di Sulsel yang Masih PPDB Offline https://t.co/ZrqmXCJvCT,1
Ini Sejumlah SMA Negeri di Sulsel yang Masih PPDB Offline https://t.co/dK79OqJq3B,1
"Sekolah udh pada mulai offline, guru bimbel bingung menyesuaikan jadwal lagi dengan banyaknya les bimbel sang anak wkwk",1
"@convomf cukup, aku dalam seminggu aja belom tentu main. kalo mainpun pasti ke rumah temen. jadi ga banyak pengeluaran. jugaan semasa sekolah offline aku seminggu 100k, jadi 500k sangat cukup",-1
@AREAJULID 2019 gua mau ngerasain sekolah offline eh ada si kopit jadinya sekolah dirumah dan akhirnya pas lulus kangen jaman² sekolah karena cuma ngerasain 1 doang sekolah offline,1
"kenduri kendara pon dah boleh buat dekat sekolah . no wonder la kalau tiba-tiba results spm offline ha . takde online dulu . tapi harapnya online dulu lah ye . TAKUT NIII .
#spm2021",0
"@AREAJULID Selalu seperti ituu~ Btw yg mau beli tas buat tahun ajaran baru balik sekolah offline ini rekomendasi ciamik nih

https://t.co/68knzCkfKP",0
