username,tweetcreatedts,tweet
serpventime,2022-06-01 11:56:33,"@meowonges celah. dulu sekolah takde bawak fon boleh je kena buli dengan classmate. its barely a reason. more like a wider medium (and exposure) to bully. kalau behavior tu dah macam celaka, dekat offline pun boleh buli."
royalsjen20,2022-06-01 11:20:17,"@anxvyyr lh iyakan ya, bawaan diri 😭
anw berarti lu mau kls 3 kan huhu? semangat dh ya sekolah offline nya wkwkwk"
chocopeanutjam,2022-06-01 10:24:42,"SMP, aktif ekskul dan nyaman bgt sama ekskulnya. Terus fasilitasnya lengkap bgt sampe greenhouse pun ada. Perpusnya nyaman, kalo istirahat sering ke perpus. Pulang sekolah rame-rame bareng temen. Temennya asikk. Dan satu lagi
✨OFFLINE✨ https://t.co/IpqG3KpqhJ"
enbilstuds,2022-06-01 10:22:45,pas online ujian di sekolah ku make quizizz 10 soal. sekarang offline tetep make quizizz 30 soal 😭😭😭
enculambis,2022-06-01 09:58:21,"@schfess oh ya nder tp ini aku dr sma😭
paling kl diakhir2 semester gitu lebih ke distract ujian sekolah (kmrn ak 3 minggu soalnya offline hrs gantian), ujian praktek, sama tryout se prov (10 harian)"
tataeekim,2022-06-01 06:06:02,"@naioow offline tapi online wkwkwk jadi di sekolah, tapi pake hp :["
rmdhapra,2022-06-01 04:23:16,"sekolah haha hihi, tiba2 besok udah pat offline aja"
hyvunsukk,2022-06-01 04:18:22,@convomf di sekolah yg baru gapernah jajan dari awal sekolah offline😔 jadi gatau apaan yg enak
Adkfebriana,2022-06-01 01:59:53,WaspadaCacarMonyet duhh yaampun ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek
Tayo21916098,2022-06-01 01:48:14,"Nahh #WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi"
FileaAhmad,2022-06-01 01:42:09,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek bgt gk kenal tmn satu sama lain, pokoknya kita semua mesti stay safe ya gais"
AmirMajnor,2022-06-01 01:20:42,"baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini ada #WaspadaCacarMonyet"
RiniAR9,2022-06-01 01:14:36,"Ya ampun padahal baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini ada #WaspadaCacarMonyet"
Lindawatioke,2022-06-01 01:14:24,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi."
FeraArdila3,2022-06-01 01:06:26,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi"
Caca46027099,2022-06-01 01:05:55,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gusy"
NiaShoka10,2022-06-01 01:04:40,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi"
rinaevinSp,2022-06-01 01:03:31,"Kita semua harus #WaspadaCacarMonyet ini konspirasi apalagi weh abis corona terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi"
gladyaqiana,2022-06-01 01:02:54,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngmong dirumah terus , ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi !"
crharge,2022-06-01 01:02:35,"baru aja agak bebas boleh buka masker kalo lagi ada di tempat yang sepi, terus sekolah juga udah sering offline eh malah skrg ini ada #WaspadaCacarMonyet https://t.co/HvjXAEvJPT"
Jonkey00,2022-06-01 01:00:57,"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi"
candles0ut,2022-06-01 01:00:20,"baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini malah muncul #WaspadaCacarMonyet https://t.co/FXsg4AYSJM"
jaeminaaje,2022-05-31 23:44:04,"@schfess online, tp kl gurunya mau offline ya offline ke sekolah"
diebarneule,2022-05-31 23:35:47,Lupa gimana rasanya sekolah offline.
rikafjk,2022-05-31 22:59:11,"Atau bego²an aja lah daftar offline ke sekolah yg di tuju, kasih semua dokumen persyaratan(jalur rapot&amp; kejuaraan) Sabodo yg mau diliat yg mana. 🤭 Bilang aja nggak ngerti. 😅"
iloucii,2022-05-31 19:20:00,"senin masuk tapi setengah hari, selasa ga masuk karena masih sakit, rabu libur, kamis sekolah online, Jumat masuk offline, senin sampe jumat lagi ujian kenaikan kelas 😃😃😃😃😃"
loafchenley,2022-05-31 16:35:56,"@tanyakanrl 9/10
Kumpul keluarga pas hari raya. 
Arisan, makan, jajan, piknik dll.
Sekolah offline ketemu temennnnn.
Dream allo bank.
Dream cb.
Kerennnnnn, sukaaa🤓💛"
luckycIovers,2022-05-31 15:23:21,kampus/sekolah kalian udah full offline belum sih? kayanya kampusku semester depan mulai offline huffttt aku pengen kerjaa😩
drinkwuater,2022-05-31 15:18:34,"@mutiarasep aku jg lg gini mut, apalagi semenjak adekku magang &amp; sekolah offline dah jarang bgt nonton netflix🙂🙂"
yusnitaadawyh,2022-05-31 15:09:15,"@sbmptnfess cari kantin yang bukaa, soalnyaa dulu pas offline jarang jajan di kantin sekolah, sekarang sebelum bener bener jadi mahasiswa mauu cari jajan, info kantin yg bukaa di sekolah daerah Jakut dongg, maakasih guysss"
nutttc,2022-05-31 14:52:23,"Masa ada sekolah lain yg nanti ukknya offline, padahal pas sekolah 100% ptmt wkwk kocak"
Emiejah,2022-05-31 14:49:05,Bring my niece to last week event. Cant believe budak ni nak habis sekolah dah (aku nangis ok masa kaklong nak kawin tu lewls) lepasni boleh gi offline concert sama sama walaupun yakin mak confirm bising HAHAHA! 🤪 https://t.co/w4dUlQ2Lfk
rebahanditwiter,2022-05-31 14:25:47,"@babueliteteyvat WOAHHHH, udah sekolah offline kah? WAAAAAAH MANGATTT NESS💖🥰"
Mlkywaysie,2022-05-31 14:00:27,"Sekolah offline malah rasanya berpotensi bikin drop anjir. Makan mie bisa sehari 2x, jajan sembarangan, nugas dari pagi ke pagi, belum lagi minggu depan udah PAT yang materinya bisa gak tanggung-tanggung"
youryorozu,2022-05-31 13:43:27,"@mid8riya Aamiinn, makasih yaa. Sebenarnya gelisah pas tau PAT offline, udh lama gk ulangan di sekolah soalnya 😰"
bviscuits,2022-05-31 12:53:13,"Gue dilemma banget anjir, mau sekolah apa ikut liburan 😭 kalau offline bakalan nyampe agustus baru balik, sedangkan kalau liburan dari akhir juni ampe juli. Tapi kalau sampeee visa student gue belum kelar ampe orang rumah berangkat liburan, beneran gue nangis banget nyesek"
rumahfaye,2022-05-31 12:40:28,"Saatnya saying good bye ke offline school, nih. Minggu ini terasa berbeda karena jalanan udah mulai ramai lagi anak-anak berangkat dan pulang sekolah. 

Mari bapak ibu kita cosplay jadi intel lagi alias mengajarkan strategi menjaga keamanan diri saat anak di sekolah. https://t.co/4EaTthkoLr"
tanyakanrl,2022-05-31 12:30:04,"💚 yg sekolah, kalian besok upacaranya offline/online?"
1dreammy,2022-05-31 12:21:16,"hihi sorry akhir2 ini sering off twitter karena udah mulai masuk sekolah offline jadi sibuk😓 tp tenang.. tetep buka mungkin slowresp sampe jam 1aja, malem udh fastresp lagiii~"
michaelaja16_,2022-05-31 12:08:38,"ya udah aku terima dong , aku gak sakit hati malah tambah suka sama dia wkwkwkwk (aneh emang aku). ya udah jalanin dulu aja gitu pikiran ku. makin makin suka tu aku sama dia. semester 2 kelas 9 sekolah udah offline 100% aku mikir ""akhir nya aku ketemu dia""."
aglshafiraa,2022-05-31 11:46:34,"@schfess kalo offline oke hp, temenku kuliat liat ada yg wa temennya nanya jawaban. ga banget dah sekolah offline ngapain ulangannya pake hp"
chlaarie,2022-05-31 11:34:17,"kalo abg gue kuliah offline, nanti siapa ya yg jemput gue sekolah sm bimble🤔🤔 bisa sendiri si.. TP MAGER AJJ😃😃"
vouuzme,2022-05-31 11:26:31,"goodluck ya dekel sekolah ak 2 taun full online tau tau PAT nya offline, kalo gue sih kayanya dipastikan nilai fisika gue bakal 0"
weasleygf_,2022-05-31 10:18:09,"@convomfs bentar banget ko, buktinya aku awal kelas 11 takut banget buat masuk sekolah karna baru bgt masuk offline lagi.. ternyata ini dh mau kelas 12 ajh😔"
itsbeautyfess,2022-05-31 09:25:01,"Dear! Saran cara ngehilangin belang dong, semenjak sekolah offline, mukaku belang banget😭😭 bingung gimana cara ngatasinnya 😭"
kesyngankuu,2022-05-31 09:19:46,"@collegemenfess iyapp sama. smstr depan udh boleh offline. nii aku bener"" terakhir sekolah di ruang kelas tuh sma tingkat akhir, terus dilanjut tingkat akhir di bangku kuliahh, luluss dehh 😭😭

kykk kemarin tuh sebenernya lagi hibernasi dan besok baru mau lanjut lagi buat nyiapin masa kelulusan"
ursabils,2022-05-31 08:13:35,sekolah gue wisudanya offline alias flop bgt 😠👎🏻
n0pelaff,2022-05-31 07:59:39,"@RazorRz783 @cicamatcha sama sama mas, tiap keluar jangan lupa juga buat selalu pake sunscreen😃 iyaa pasti rasanya ga pede banget, aku kalo sekolah offline juga kalo udah panas2an dikit belang banget bikin minder"
loving_jeongwoo,2022-05-31 07:22:18,Gue mau mpls offline pliss:) setidaknya sampe lulus SMA gue sekolah dengan tenang https://t.co/en0oy37ZIJ
Berbagifantasea,2022-05-31 07:22:16,Kapan sekolah offline lagi? https://t.co/5CTzshoEbv
boonboonii,2022-05-31 07:07:46,@tanyakanrl yaallahh apa lagi plis yaa gw mau sekolah offline gw pengen mos gw offlineee😭😭😭
ArrmedIair,2022-05-31 06:57:00,@nilakandii Sekolah dan kerja offline
ohmybeautybank,2022-05-31 06:45:16,ayo gais kening aku mulai belang semenjak sekolah offline (udh pake sunscreen btw) butuh bgt buat nyerahin lg gituu 😩  [bb] https://t.co/unyXyXANpI
ryvjinshiin,2022-05-31 04:31:24,"@subschfess bayangin, lu kelas 10 11 online, gurunya ngangong2, kebanyakan waktu habis gegara kendala teknis. gurunya pun klo njelasin ga masuk otak. kitanya jg males2an gegara itu. dan kelas 12, JEDER OFFLINE. ujian sekolah pun offline. ngejer utbk pula kebayang ga stressnya kek bgimana?"
nasyadzkia,2022-05-31 02:51:45,"@schfess tergantung sekolah gasih🤔 aku smk, dulu masuknya tes psikotes gitu, dan karena belum ada corona, ya offline. tp gatau kalo skrg"
haloacaa,2022-05-31 02:18:08,@mbnyu Kamu tidak sekolah offline
daynimyo,2022-05-31 01:49:35,Seneng banget lah gua anak sekolah dah pada mulai offline. Gua bisa jadi lebih bebas sendirian di rumah😏
morksushi,2022-05-31 01:46:30,@doietokkii kalo sekolah akuu masih gabungg ada yg offline ada yg onlinee
mentwega,2022-05-31 01:05:00,"@ohmybeautybank Sepengalamanku sekolah offline kmrn, belang ak baru ilang semenjak skolah online pdhl ga make skinker yg gmn"" ksk skinker biasanya doang...pdhl pas offline pake sunscreem cmn ga reapply aja, saranku waktu istirahat trs wakth isoma, pake ulang nder sama rajin"" maskeran aja"
